Java,4431580
Python,137128,HTML,617,Dockerfile,467
JavaScript,1364682,Python,113595,Less,53945,HTML,33794,Shell,1219,Mustache,455
C#,186930,PowerShell,4420
C,675095,PLpgSQL,93910,Perl,32092,Makefile,9700,C++,8084
C,1109666,Lex,15930,C++,12346,Makefile,4493,Perl,1972
Kotlin,83728
C++,31176
C#,1486010,TSQL,77222,HTML,44513,ASP.NET,13953,CSS,4064,Batchfile,3185,JavaScript,936
JavaScript,399968,SCSS,48395,HTML,4351,Handlebars,2447,Shell,1889
C++,36232479,C,24463815,Assembly,1612336,HTML,66615,CMake,27445,Python,14600,Shell,3445,GDB,62
JavaScript,6209,HTML,5878,Makefile,402
JavaScript,8164,HTML,7835,CSS,4536
Go,16893149,Vue,63572,JavaScript,45839,HTML,461,Dockerfile,372
Go,4647827,HTML,1942665,Makefile,2308,Emacs Lisp,1605,Dockerfile,1516,Vim script,651,Shell,283
PHP,23243
TypeScript,24542,JavaScript,4067
Kotlin,150367,Java,1128
JavaScript,281129,HTML,8022
JavaScript,459697,HTML,57462,TypeScript,30018,CSS,7560
Java,10177725,HTML,25061,XSLT,2902,Shell,687,Batchfile,558
C++,7086554,Cuda,4498095,C,176472,Python,142459,CMake,80165,Shell,6919
JavaScript,9174,Shell,157
TypeScript,2415943,JavaScript,2018942,Python,48766,Makefile,16232,Pug,13575,Handlebars,11021,C++,9181,HTML,7740,Shell,5031,Qt Script,2322,Dockerfile,1668,CSS,1295,QMake,324,Batchfile,95
C,1980401,C++,267126,Objective-C,7200,Makefile,1720
C#,725963,Batchfile,28810,C++,9048,C,1017
JavaScript,118429,CSS,48020,HTML,594
Python,189729,Shell,1357,Makefile,328
Objective-C,498433,Swift,12617,Ruby,1798
Swift,60001,Ruby,679,Objective-C,137
Swift,320363,Objective-C,126781,Ruby,1523
JavaScript,143328,Vue,2723,HTML,1040
C++,2212697,C,1093815,CMake,39510,Shell,6155,Pascal,3359,Python,3062,Batchfile,2916,C#,2404,Go,2328,JavaScript,495,Dockerfile,120
Ruby,36575,HTML,21226,Gherkin,20855,JavaScript,7107,CSS,4796,Makefile,1981
JavaScript,99627,Shell,118
JavaScript,30807,Makefile,70
JavaScript,259687
Python,4171822,C,150827,Jupyter Notebook,20744,Makefile,9530,Shell,1719,Dockerfile,334
Python,134667
PHP,34783
PHP,51013,Blade,394
JavaScript,1090203,HTML,48389,SCSS,19226
JavaScript,22695,Shell,58
JavaScript,1213310,PHP,90306,Blade,35363,SCSS,6855
TypeScript,203787,JavaScript,4214,CSS,3945
Python,216215,C,41361,TeX,30973,Shell,1297,Makefile,410,Dockerfile,165
Go,66860
Go,395789,Dockerfile,1939
Go,195105,Dockerfile,438
TypeScript,27983,JavaScript,276
Go,53054,HCL,6955,Makefile,1621,Dockerfile,1082
JavaScript,72972
Python,235585
JavaScript,111421,TypeScript,6162
JavaScript,18110
C++,6149993,C,3047674,Makefile,353198,Roff,313485,HTML,160515,JavaScript,30892,Batchfile,19638,C#,12520,Assembly,12228,Objective-C,6835,Perl,1855,Logos,1591,CSS,192
Python,546589,HTML,320852,Shell,40989,Dockerfile,3174,Common Workflow Language,1542
TypeScript,130689,HTML,31604,SCSS,7945,JavaScript,832,CSS,234,Shell,124
C++,9618568,JavaScript,4407053,TypeScript,1409002,C,75846,CMake,40121,CSS,21915,HTML,15377,Objective-C,9711,Shell,5463,Batchfile,5066,Makefile,3633
TypeScript,78746,JavaScript,700,CSS,413,Shell,38
JavaScript,1304627,HTML,213302,CSS,17322,Shell,15306,Dockerfile,2121
Swift,18437,Ruby,1574,Objective-C,562,Shell,260
JavaScript,10663,Vue,5037,HTML,278,Shell,134
Objective-C,234947,Ruby,530
JavaScript,253846,HTML,18733
C,26659,Makefile,1759
C++,2879822,C,1173398,C#,557270,PHP,188242,Go,148726,Python,132954,JavaScript,117675,Perl,82579,Java,61237,Makefile,45970,Lua,16346,SWIG,14143,Shell,10883,Batchfile,10357,M4,9294,CMake,3574,HTML,3467,ASP.NET,1450,VCL,1392,Raku,582
JavaScript,424690,CSS,15345,Vue,5268,HTML,2252
Python,9431
Swift,103296,Ruby,1593,Objective-C,346
Java,5787432,JavaScript,351281,PostScript,173586,CSS,154271,PLpgSQL,19551,HTML,17638,PowerShell,7981,Dockerfile,3083,Shell,2779,Groovy,1315,FreeMarker,1296
TypeScript,191957
PHP,17883
PHP,22054,CSS,11472,JavaScript,5726
Swift,861092,Objective-C,575703,C,291565,Rich Text Format,35084
Java,583398
C#,908437,Batchfile,1306
JavaScript,408089,HTML,45166,CSS,40693
Java,462020
Go,323693,Shell,3677,Dockerfile,738
JavaScript,72572,XSLT,11765,Batchfile,875
JavaScript,3999,CSS,2438
JavaScript,121607,HTML,25165,CSS,22808,Shell,195
Ruby,49426,HTML,14277,JavaScript,13051,CSS,6128
JavaScript,33227
JavaScript,108208
JavaScript,39748,Shell,225
JavaScript,59431
C#,23721
JavaScript,45043
Ruby,63550
Java,88617
Java,441184,Kotlin,164027
JavaScript,2212
TypeScript,41895,Shell,752,JavaScript,364
C,13561674,C++,1419583,Objective-C,34644,CMake,33527,Makefile,21359,Shell,5598,Perl,2556,M4,374
Java,1120949,FreeMarker,765208,JavaScript,228223,HTML,141808,Shell,1348,Smarty,871,Dockerfile,526,CSS,306
C,5334001,C++,181299,Objective-C,22640,CMake,19422,Shell,3675,Batchfile,30
PHP,185518,HTML,17344
Go,410027
Swift,237840,Ruby,7930,JavaScript,1508
Go,133463,Shell,6335,Makefile,2896
Go,66891,Makefile,819
Go,53691,Shell,257
JavaScript,239298
JavaScript,19109,HTML,1597,CSS,690
JavaScript,17083,HTML,3951,CSS,2196
Go,3369140,JavaScript,922374,CSS,594417,Makefile,5173
JavaScript,15953
Go,56241,Makefile,2526,Shell,233
Python,67559
Go,285815,Makefile,2709,Dockerfile,640
C,58356,Roff,2868,C++,1490,Makefile,435
JavaScript,137428
JavaScript,26677
Python,28204
Java,296321
TypeScript,25024,JavaScript,6458,Objective-C,4147,C#,2564,Starlark,2082,Java,1420,HTML,457
JavaScript,10438,CSS,669
JavaScript,17864
JavaScript,6024
C,26530544,Assembly,489304,Shell,213085,C++,114731,M4,92569,Python,71700,Makefile,67008,Roff,32655,Lex,11770,Yacc,10749,Batchfile,8377,sed,6652,Awk,2585,Objective-C,1676,Scala,748
C#,221987,C++,78530,C,1931
JavaScript,364385,TeX,54117,Hack,7315,HTML,4324,Python,1395,Makefile,209,Shell,74
Java,785993
PHP,60561,HTML,6782
C,346180,Shell,121640,M4,53397,Makefile,30119,C++,2694
Python,148412,Jupyter Notebook,39133,Dockerfile,2391
Python,132903,Shell,518
PHP,1953266,Smarty,31230,PLpgSQL,4956,Dockerfile,2571,Shell,2341,Batchfile,578
JavaScript,51758,CSS,1444,HTML,225
Objective-C,9191,Java,7857,JavaScript,1985,Ruby,1285
JavaScript,163619
JavaScript,103554
Java,73992
C++,1413707,C,725203,Lua,714284,HTML,357614,C#,54841,Makefile,10147,Roff,5263,CSS,2807,Batchfile,1214,VBScript,943
C,214297,Ruby,15864,Shell,7848,Makefile,7735
Go,49251
Python,105339,Vim script,3052,Shell,2854
Objective-C,926522,HTML,37057,Ruby,3451
Python,661891
PHP,38008
Java,1997347
JavaScript,493300,CSS,2950,HTML,609
JavaScript,203501,Shell,71
PHP,155791,Shell,528
PHP,90698,Gherkin,10040
Kotlin,18238
Python,136710
JavaScript,23680
C,271365,Makefile,2177,Shell,76
C++,334643,HLSL,26832,C,13881,Lua,1880,Batchfile,285
Python,226503
C#,32648940,F#,4695311,GLSL,10908,Batchfile,416,Shell,219
TypeScript,694405,C++,593561,CMake,51783,JavaScript,32233,GLSL,31443,CSS,7491,C,510,HTML,465,Batchfile,77
C#,761770,TypeScript,102128,PowerShell,32681,Batchfile,184
C#,531346,PowerShell,33665,Batchfile,184
C#,90736,PowerShell,36436,Batchfile,646
JavaScript,70581,HTML,7134,CSS,2972
JavaScript,12308,Makefile,57
TypeScript,26693,JavaScript,6803,HTML,1266,CSS,777
C++,1185206,QMake,3933,Batchfile,154
JavaScript,12320
Ruby,57601,JavaScript,16780,HTML,9607,Gherkin,4078,Shell,236
TypeScript,28870,JavaScript,23695,HTML,6828
Go,127004,Nix,1384
Ruby,179177,Shell,74
PHP,18382,JavaScript,13301
Ruby,238066,HTML,2092,Shell,239
Python,89184,HTML,394
PHP,339553,Shell,2102
JavaScript,218127,C#,202523,HTML,132885,CSS,79962,F#,59972,PowerShell,1014,Shell,515,ASP,256
JavaScript,215617,HTML,2396
JavaScript,3587
JavaScript,44238
Java,286290
C#,17970898,Shell,7518
Java,111941,Groovy,35971,Kotlin,11111
Python,18078,Shell,3557,Dockerfile,2231
C#,1327784,PowerShell,2530,Dockerfile,2299,Shell,944,Batchfile,181,Perl,126
Python,47260,Makefile,470
Python,22906,Makefile,166
Python,75023,Makefile,290
JavaScript,13687
Python,21798
JavaScript,540646
PHP,12674025,JavaScript,2684110,Smarty,1598502,CSS,405577,Dockerfile,1594,HTML,1212,Shell,392
Java,318513
C,4994,Makefile,419
JavaScript,5499,Python,517,C++,496
C#,129417,PowerShell,10736
C#,1498364,PowerShell,7437,Batchfile,425
C#,480975,PowerShell,7437,Batchfile,106
PHP,147067,Smarty,12984
C,3052706,C++,876683,Makefile,100089,Assembly,18518,C#,16942,Python,6909,HTML,1661,CSS,1566,XSLT,606
JavaScript,148
PHP,18599
JavaScript,3978
JavaScript,7603
Swift,60114,Ruby,2194,Shell,1514,Objective-C,617
Python,346582
Swift,71944,Ruby,2198,Shell,1909,Objective-C,1589
Swift,69695,Ruby,2349,Shell,1961,Objective-C,1617
Objective-C,5558,Ruby,1322,Shell,1014
Python,373679,C++,16323,CMake,412
JavaScript,253082,Python,192724,HTML,83128,CSS,4372,Makefile,634,Dockerfile,254,Shell,199
Python,49317,Dockerfile,530,Shell,331,Makefile,191
JavaScript,47577
JavaScript,1300864,CSS,197285,HTML,173774,SCSS,163333,Python,683
Kotlin,57389,Java,43536
PHP,131118
Java,1201925,TSQL,146181,FreeMarker,7865
JavaScript,76192,HTML,1293
Go,333233
Objective-C,848259,C,321565,Perl,101486,C++,31499,Swift,23899,Rich Text Format,8235,Roff,1407
Python,49368,Dockerfile,488
Python,311604,GLSL,16839,NSIS,5021,Batchfile,540
Go,79235,Dockerfile,1472,Makefile,671
Go,151479,Shell,1342,Makefile,985,Dockerfile,662
Python,196130
JavaScript,21226,CSS,1308
Python,391293,Shell,7692
Go,104935,Makefile,1658,Shell,42
JavaScript,230080,C++,85820,HTML,3556,CMake,2971,Shell,746
C++,5756,CMake,616
C++,331835,Shell,159220,C,128597,M4,30305,Makefile,12667,Objective-C++,11778,HTML,7035,SWIG,5194,Roff,3352,Emacs Lisp,134
Python,4752781,LilyPond,13726,Makefile,2783,Scheme,1648
C++,51474721,C,11571593,Python,1865481,Perl,299673,Jupyter Notebook,257766,CMake,175801,CSS,145609,Shell,143697,HTML,136569,JavaScript,91133,Roff,83771,Makefile,77708,M4,73596,Lua,47426,Java,41127,D,29543,TeX,14607,Objective-C,8608,R,4573,Gnuplot,2926,QMake,886
JavaScript,43878
JavaScript,1600538,CSS,27127
C++,392929,CMake,18605,Python,10112,Shell,178
JavaScript,1021761,HTML,3017,Shell,250
TypeScript,83804,JavaScript,78
Python,20393
Ruby,135049,TeX,87018,Shell,6419,Dockerfile,2730,Gherkin,2502,Lua,193
Python,1742922,HTML,127526,CSS,8709,Batchfile,1415
JavaScript,61504,HTML,1456
Java,1574053,Shell,476
JavaScript,9882,Makefile,1273,CSS,1101
C#,8775737,TypeScript,1106731,HTML,893115,JavaScript,212972,CSS,135765,SCSS,52249,PowerShell,21407,Go,16325,Dockerfile,5337,Shell,2886,Batchfile,1359,Smarty,583
TypeScript,24194,JavaScript,52
PHP,61186
JavaScript,30072,HTML,2999
C++,54667,CMake,8426,Python,2224,Batchfile,800,C,512,Shell,171
Swift,412354,Shell,2406
JavaScript,634424,CSS,577585,Python,450658
Ruby,17255
Ruby,31482
Python,73359,HTML,36060,CSS,4115,JavaScript,1777,Shell,1086,Dockerfile,690
C++,7414828,Starlark,170084,CMake,147851,NASL,116569,C,71341,Shell,36688,Python,21528
Python,91835
JavaScript,52870,HTML,7000,sed,81
JavaScript,7556
Go,1847571,JavaScript,101102,HTML,58216,Python,12230,Clojure,12103,Shell,5735,CSS,3212,Makefile,1532,Protocol Buffer,1403
JavaScript,306574,CSS,18870,Shell,5796
JavaScript,50229,CSS,7815,HTML,5193,Shell,1524,Makefile,1287
JavaScript,5333,HTML,1623,CSS,31
Python,4369125,JavaScript,2391593,HTML,175413,PostScript,28212,Pascal,12928,Batchfile,9367,Java,7589,CSS,5864,Smarty,2222,Shell,508
Objective-C,100102,Perl,41817,C++,12530,C,8860,Shell,1151
Objective-C,81534,Swift,6323,Ruby,1462
PHP,1310427,Blade,116865,Sass,52497,SCSS,28414,JavaScript,12527,CSS,1819,Shell,887,Less,1
Go,14392,Shell,546,Dockerfile,423
PHP,204709,Blade,69072,Vue,13567,JavaScript,3663,CSS,2896,Shell,705
TypeScript,2555349,JavaScript,323949
PHP,2607842,HTML,811688,CSS,783741,JavaScript,219447,XSLT,30085,Shell,484
C++,6799372,Roff,867637,Python,426346,CMake,141332,Java,73341,C,61491,Shell,9788
Python,3132305,Java,3028438,PLSQL,97107,PLpgSQL,89931,Shell,25751,Dockerfile,17125,HTML,9406,Vim script,2297,CSS,1604
C,7438878,C++,3340178,CMake,58044,M4,26295,Starlark,15275,Shell,7003,Batchfile,6522,PowerShell,4852,Objective-C,1673
C++,3575786,TeX,248772,CMake,163092,Python,116637,C,112432,Cuda,76858,Yacc,50815,HTML,43861,Shell,34189,Lex,27830,Makefile,17034,Objective-C,13655,CSS,4165,GLSL,939
C++,11533687,CMake,253379,Batchfile,194966,Python,38841,Yacc,25064,Shell,14726,Lex,14369,C,11250
C,2701049,MATLAB,599757,C++,416035,Python,365824,CMake,160122,Makefile,67447,Shell,52723,SWIG,46570,TeX,3730,Objective-C,483
Go,138065,Makefile,1842,HTML,550,Dockerfile,521,Shell,323
Go,205421,Shell,33299,Makefile,784
C,12367336,HTML,1958213,JavaScript,296048,CSS,98385,C++,20637,Objective-C,18230,Makefile,8648,Python,2831,Shell,858
JavaScript,89214
Go,44099,Shell,1320
JavaScript,7207,CSS,5122,HTML,2669,Shell,598
C,2778952,Shell,136970,M4,73131,C++,35557,Makefile,35409,Python,20132
JavaScript,69891,Groovy,5451,Shell,150
JavaScript,76577,Shell,1103,Dockerfile,776
TypeScript,1293017,JavaScript,93
JavaScript,7381,HTML,104,Shell,63
PHP,49262
JavaScript,841574,Gherkin,28253
JavaScript,267066,CSS,3024,HTML,1780
TypeScript,583649,JavaScript,16422,CSS,2573
Python,19931,Batchfile,1598
Python,278879,RobotFramework,24728,Shell,257
C++,806235,CMake,127509,Python,4308,Shell,1329,Batchfile,1263
JavaScript,141348,HTML,1567
JavaScript,34202
JavaScript,39099,CSS,2168
JavaScript,6516
Python,23047,HTML,14554,JavaScript,5573,CSS,1411,Shell,71
Python,316463,C,27556,CMake,427
Python,258010,HTML,38640,Shell,3982
PHP,36087,JavaScript,1737,CSS,771
PHP,14739,Shell,79
C++,4925251,SQF,3413428,C,350092,Pawn,207451,Python,160075,CMake,20411,Batchfile,32
C#,12459626,Batchfile,12043,Dockerfile,1448,JavaScript,887,Shell,753
JavaScript,401329,Swift,61100,HTML,7928,Ruby,1106,Objective-C,532
JavaScript,2343641,Python,5294,CSS,4362,HTML,2815
Ruby,3271256,HTML,1125209,JavaScript,471580,CSS,111682,Shell,38856,Perl,13916
Python,65291,Batchfile,50,Shell,24
Python,23592
PHP,1609474,JavaScript,136973,CSS,110111
Java,1409077,CSS,10387
JavaScript,182257,SCSS,4575
Python,1756222,Dockerfile,532
Python,1956787,Shell,428
JavaScript,77399,HTML,9594
Swift,80142,Objective-C,8323,Rich Text Format,2767
Python,142470
Python,133879,Makefile,5239,Shell,851,Dockerfile,383
Python,112425
JavaScript,366932,CSS,19513,HTML,6335,Shell,1529
JavaScript,14457
C++,56098,Objective-C++,14691,C,12036,Shell,8754,Perl,1272
C++,143146,Ruby,11645,C,5221,Shell,3538
C++,59434,C,7637
C,1039104,C++,216533
C++,399934,C,82255,Shell,11804,Assembly,3192
Objective-C,183224,C,8395,M,7871
C++,86716
C,9102672,C++,920578,Assembly,153092,Python,82528,Shell,39746,Makefile,19186,Objective-C,17331
C++,584089,C,54380,Objective-C++,19863,Shell,6593,Swift,3554,Assembly,2275,Makefile,1178
C++,37627,Shell,9115,C,4031
C++,557796,C,28264
C++,2348320,C,40750,Objective-C++,22799,ASL,12522,Shell,11614,Assembly,1256
JavaScript,428136,SCSS,410508,TypeScript,95381
Python,221443,HTML,52149,CSS,24380,Inno Setup,8550
C++,2030830,C,1487097
Go,23933,HTML,4385,Makefile,633,Shell,516,Dockerfile,82
Python,117822
C,9102952,Java,657505,C++,305951,Kotlin,18341,CMake,3079
C,9122630,Kotlin,507137,Java,42253,C++,7233,Dockerfile,3322,CMake,3039
Swift,18089,Ruby,634,Objective-C,425
Go,30763,Makefile,1191
PHP,162933,Shell,306
PHP,46423,Dockerfile,161
C,12594926,C++,7783158,HTML,3981581,Makefile,376346,Assembly,364492,JavaScript,220059,Shell,79400,CMake,47147,Java,38062,Objective-C,13229,CSS,11613,Lua,10271,Inno Setup,7982,Objective-C++,843,Roff,43
TypeScript,75387,JavaScript,295,Dockerfile,141
JavaScript,102454,Shell,65
PHP,136574,Shell,961
PHP,408346,Shell,2156,Dockerfile,1903
Java,135614,TypeScript,111886,JavaScript,44738,CSS,3765,HTML,421,Shell,45
Kotlin,319348
JavaScript,31245
JavaScript,8276
Java,405158
JavaScript,100023,HTML,3436,Pug,227
Java,158576
Python,106239,HTML,4854,Shell,511
JavaScript,46786
JavaScript,140820
Go,80391,Makefile,246
PHP,154370,HTML,17005
C++,215181,CMake,137570,C,27502,Python,5540,Shell,3018,Vim script,184
PHP,410377,Shell,9690,Twig,259,Batchfile,146
PHP,27149,Shell,2219,Twig,1008,CSS,494
PHP,89965,Shell,4310,Twig,423
Ruby,204681,Shell,427
Kotlin,452649,Java,56322,Shell,199
Kotlin,656664,C++,81009,Java,1901,CMake,874,C,148
TypeScript,27345,JavaScript,1217
TypeScript,44825,Java,6195,Ruby,5290,Objective-C,4381,JavaScript,4179,Starlark,602,HTML,426
TypeScript,38014,JavaScript,982
Python,694829
JavaScript,204348
Go,234799,Shell,93
Python,391639,JavaScript,70706,HTML,14169,Shell,6184,CSS,6066,Dockerfile,576,Mako,494
TypeScript,575253,HTML,22564,JavaScript,13718,Shell,777,Dockerfile,210
TypeScript,157699,Shell,1101,Ruby,571,Lua,464
JavaScript,40449,Less,35215,TypeScript,2132
TypeScript,9678,Shell,783
TypeScript,36156,Shell,924,JavaScript,731
TypeScript,121400,Shell,4030,JavaScript,235,Batchfile,134
JavaScript,7900
TypeScript,2199
TypeScript,3064
C#,4319414,JavaScript,92494,Shell,49114,Batchfile,3518,TypeScript,1616
TypeScript,35654,PowerShell,1937,Shell,1756,C#,289,JavaScript,235
JavaScript,5832,Elixir,1184,Shell,553
TypeScript,29627,Shell,241,JavaScript,235
TypeScript,72039,Shell,1631,JavaScript,235
TypeScript,39666,Shell,1829,JavaScript,235
TypeScript,42434,Python,1000,JavaScript,235
TypeScript,3697,JavaScript,235
TypeScript,539887,JavaScript,253
TypeScript,22232,JavaScript,281
Java,8366676,Shell,229630,Python,15802,Dockerfile,1264,Makefile,185,Batchfile,44
Java,8646,Makefile,2462,CSS,204
Ruby,15721,CSS,2834,CoffeeScript,729
Ruby,41644,HTML,523
Ruby,18501
Ruby,55425,HTML,33
Java,250443,TSQL,1919,CSS,266,HTML,128
Python,554128,Jupyter Notebook,42965,Shell,557,Dockerfile,122
Ruby,841812,Shell,131
Ruby,15171,HTML,4988,SCSS,505,JavaScript,27
Ruby,249868
C#,285142,Python,3590,Batchfile,3206,Shell,1350,Rich Text Format,1128,JavaScript,1127,PowerShell,459
Python,27955,Dockerfile,325
Java,11695756,HTML,21882,SQLPL,7430
Java,152774,Python,149188,Shell,2135
Python,21150,Inno Setup,2527,Shell,1454,Batchfile,203
Kotlin,35427,Ruby,6180,Makefile,3035,Shell,1792
Java,191900,CSS,21626,Inno Setup,2321
JavaScript,43593,PHP,32393,Makefile,1301,CSS,255
C++,3557883,CMake,33612,Python,15844,Shell,15622,R,15020,Dockerfile,2360
C,73898
PHP,16300
JavaScript,190215,Gherkin,12280,Shell,1012,Batchfile,188,Ruby,12
JavaScript,127503
JavaScript,2318,Shell,652
JavaScript,44362,HTML,15794,Stylus,2899,Makefile,772
C++,21510
C++,98751,C,17732,Processing,8660
C++,127089,C,2653
Python,355172,Shell,5661
C++,23967
C++,35949,C,230
C++,413905,C,72120,Assembly,9962
Python,13117
Python,94611
Python,34487
Python,12247
Python,38023
Python,5952
Python,40399
Python,12874
C++,267837
C++,120837,C,6585
C++,19074
C++,28989
C++,31708
C++,46595
C++,121956,C,13155
C++,10051224,C,5058557,Assembly,44414,Python,18525,JavaScript,2405
C,2499428,C++,630864,Assembly,18757,Makefile,15110,Python,12500,JavaScript,918
C++,63263,C,27854
C++,50672,C,13899,Python,938,Makefile,180
C++,24640,Processing,1948
C++,42149,C,1385
C++,253042,C,158101
C,1422193,C++,249958,Shell,1221,Makefile,236
C++,7136
C++,13175
C++,40012
C++,33894,Ruby,4465,Processing,2605,Python,1911
JavaScript,327191,Python,100652,CSS,49527,Shell,30290,HTML,12977,CMake,1760
C,6326397,C++,3469653,Objective-C,85606,GDB,26875,Makefile,17866,Assembly,8555,Shell,7925,Python,4892,Batchfile,811
C,13354611,Python,1060498,C++,698099,Makefile,259834,HTML,15720,Objective-C,13117,Shell,10676,Assembly,6356,CMake,579
C++,24664
C++,49613,C,3422
C++,83894
C,22790821,C++,11229734,Assembly,958605,HTML,721691,Rich Text Format,178493,JavaScript,58633,CSS,23882,Makefile,10868,Batchfile,6163,Python,2252,Tcl,993,Shell,145,GDB,38
JavaScript,521808,CoffeeScript,41111,TypeScript,3543
JavaScript,14967,CoffeeScript,7428
JavaScript,135902,HTML,2015
JavaScript,936004,CSS,102040,HTML,35058,Makefile,251
